num,user_id,register_dt,LTV,is_churn,channel,cost_of_utilization
1508,13853,2020-03-30,566.7646655086403,1,Email рассылка,216.61766724567985
603,12948,2020-02-05,613.3072332672261,1,Email рассылка,193.34638336638693
1892,14237,2020-04-22,605.0469957564321,1,ТВ,1974.7650212178394
3730,16075,2020-08-10,564.3262716134454,0,Поиск,43.56737283865546
2213,14558,2020-05-11,579.475361157939,1,Контекстная реклама,714.8918860315035
929,13274,2020-02-25,582.8699668667293,0,Контекстная реклама,709.1210563265602
1709,14054,2020-04-12,563.8698660860109,0,Контекстная реклама,741.4212276537816
1297,13642,2020-03-17,586.8041141333395,0,Email рассылка,206.59794293333024
2977,15322,2020-06-26,563.2261541970179,0,Email рассылка,218.3869229014911
2276,14621,2020-05-15,581.8876036195147,1,ТВ,2090.5619819024264
2223,14568,2020-05-12,569.3328160655865,1,Поиск,43.06671839344135
2491,14836,2020-05-28,585.6624816318347,0,Контекстная реклама,704.3737812258811
607,12952,2020-02-05,601.0459494054558,0,Контекстная реклама,678.2218860107251
1098,13443,2020-03-05,573.928648795748,1,Контекстная реклама,724.3212970472283
212,12557,2020-01-13,583.8199746595596,0,Email рассылка,208.09001267022018
2896,15241,2020-06-21,560.1312802537252,0,Email рассылка,219.9343598731374
2969,15314,2020-06-25,564.7904575064857,0,ТВ,2176.0477124675713
2561,14906,2020-06-01,560.3428823078709,1,Поиск,43.96571176921291
1214,13559,2020-03-12,569.5496605520108,0,Контекстная реклама,731.7655770615817
686,13031,2020-02-10,622.9184113576375,0,Контекстная реклама,641.0387006920162
3147,15492,2020-07-07,581.7463914932066,0,Контекстная реклама,711.0311344615488
72,12417,2020-01-05,625.6175504521426,0,Email рассылка,187.1912247739287
3692,16037,2020-08-08,551.4450958648797,1,Email рассылка,224.27745206756015
3306,15651,2020-07-16,593.763363007629,0,ТВ,2031.1831849618552
1402,13747,2020-03-24,595.2623326109112,1,Поиск,40.47376673890888
1187,13532,2020-03-10,580.2112996184692,0,Контекстная реклама,713.6407906486023
3032,15377,2020-06-29,583.9380797573208,0,Контекстная реклама,707.3052644125545
1889,14234,2020-04-22,572.4148396814006,0,Контекстная реклама,726.894772541619
459,12804,2020-01-27,592.5455297961065,0,Email рассылка,203.72723510194675
80,12425,2020-01-06,610.1235289258384,0,Email рассылка,194.9382355370808
506,12851,2020-01-30,588.1908575371654,0,ТВ,2059.045712314173
1158,13503,2020-03-09,572.7229302954136,0,Поиск,42.72770697045865
3369,15714,2020-07-20,580.7074010405632,0,Контекстная реклама,712.7974182310425
1395,13740,2020-03-24,588.7393734199368,0,Контекстная реклама,699.1430651861075
3126,15471,2020-07-05,571.3609592685582,0,Контекстная реклама,728.6863692434512
1545,13890,2020-04-02,599.9954323426357,0,Email рассылка,200.00228382868212
475,12820,2020-01-28,599.9501422621239,0,Email рассылка,200.02492886893805
3754,16099,2020-08-12,572.5071073560678,0,ТВ,2137.4644632196614
3791,16136,2020-08-14,542.3459667246793,0,Поиск,45.76540332753207
2971,15316,2020-06-25,550.5222775215835,1,Контекстная реклама,764.112128213308
651,12996,2020-02-08,593.795932428575,1,Контекстная реклама,690.5469148714224
631,12976,2020-02-07,615.430723680417,0,Контекстная реклама,653.7677697432911
1857,14202,2020-04-20,601.4680224933325,0,Email рассылка,199.26598875333374
3671,16016,2020-08-07,564.8979425550361,0,Email рассылка,217.55102872248193
318,12663,2020-01-19,580.5916067071712,0,ТВ,2097.0419664641445
2512,14857,2020-05-29,559.8911510055117,0,Поиск,44.01088489944883
139,12484,2020-01-09,584.1850363632047,0,Контекстная реклама,706.885438182552
3299,15644,2020-07-16,574.8206198909352,0,Контекстная реклама,722.8049461854101
1049,13394,2020-03-03,617.8466250697778,1,Контекстная реклама,649.6607373813777
1465,13810,2020-03-28,582.5737449146598,1,Email рассылка,208.71312754267012
578,12923,2020-02-04,614.1968660514153,1,Email рассылка,192.90156697429234
1898,14243,2020-04-22,566.377690388139,0,ТВ,2168.111548059305
3257,15602,2020-07-13,586.5450783776647,1,Поиск,41.345492162233526
1872,14217,2020-04-21,569.7129645524301,1,Контекстная реклама,731.4879602608687
3133,15478,2020-07-06,582.4232648255447,0,Контекстная реклама,709.880449796574
2908,15253,2020-06-22,593.0556560121399,0,Контекстная реклама,691.805384779362
2924,15269,2020-06-23,552.7877537648976,1,Email рассылка,223.60612311755116
3463,15808,2020-07-26,580.9273282791564,0,Email рассылка,209.5363358604218
1216,13561,2020-03-12,583.3698803336956,1,ТВ,2083.1505983315215
477,12822,2020-01-29,599.8905269207805,0,Поиск,40.010947307921946
1182,13527,2020-03-10,588.3125694129815,0,Контекстная реклама,699.8686319979315
2083,14428,2020-05-03,593.8670248818507,0,Контекстная реклама,690.4260577008537
3116,15461,2020-07-05,573.0544058867877,0,Контекстная реклама,725.8075099924611
390,12735,2020-01-23,617.0878984364141,0,Email рассылка,191.45605078179295
3121,15466,2020-07-05,586.3767184792742,1,Email рассылка,206.81164076036288
2279,14624,2020-05-16,580.3647108137,1,ТВ,2098.1764459315
730,13075,2020-02-13,606.2489641707705,0,Поиск,39.37510358292295
458,12803,2020-01-27,612.0985745693753,0,Контекстная реклама,659.432423232062
1634,13979,2020-04-07,612.0021249905581,1,Контекстная реклама,659.5963875160513
3728,16073,2020-08-10,581.0427262996807,0,Контекстная реклама,712.2273652905427
1319,13664,2020-03-19,598.5412469803998,1,Email рассылка,200.72937650980012
2887,15232,2020-06-20,567.0105982608866,0,Email рассылка,216.4947008695567
760,13105,2020-02-15,578.8022323320779,0,ТВ,2105.9888383396105
3194,15539,2020-07-10,591.5506979236741,0,Поиск,40.84493020763259
531,12876,2020-02-01,618.4939499509084,0,Контекстная реклама,648.5602850834558
3508,15853,2020-07-28,589.3624772394562,0,Контекстная реклама,698.0837886929244
2515,14860,2020-05-29,576.7887421012491,1,Контекстная реклама,719.4591384278765
626,12971,2020-02-07,620.7952360522517,0,Email рассылка,189.60238197387417
2305,14650,2020-05-17,603.8098051841821,0,Email рассылка,198.09509740790895
805,13150,2020-02-17,585.1727305123381,1,ТВ,2074.1363474383093
1599,13944,2020-04-05,613.2076737670492,0,Поиск,38.67923262329508
2252,14597,2020-05-14,562.5150772291358,1,Контекстная реклама,743.724368710469
2181,14526,2020-05-10,569.9083599196041,1,Контекстная реклама,731.155788136673
494,12839,2020-01-30,600.5569220901385,0,Контекстная реклама,679.0532324467645
1975,14320,2020-04-27,610.0411835387108,0,Email рассылка,194.97940823064457
1972,14317,2020-04-27,602.5206564170481,1,Email рассылка,198.73967179147593
3431,15776,2020-07-24,549.8572793892897,1,ТВ,2250.713603053551
1172,13517,2020-03-09,611.6241130011792,0,Поиск,38.83758869988207
2317,14662,2020-05-18,568.9006015780963,0,Контекстная реклама,732.8689773172363
1766,14111,2020-04-15,601.0791556170085,0,Контекстная реклама,678.1654354510855
1042,13387,2020-03-02,583.5282970269061,0,Контекстная реклама,708.0018950542595
2518,14863,2020-05-29,592.7625845511261,0,Email рассылка,203.61870772443692
2324,14669,2020-05-18,599.6976003893639,1,Email рассылка,200.15119980531807
2412,14757,2020-05-23,558.9612026222512,0,ТВ,2205.193986888744
2322,14667,2020-05-18,584.5639958632531,1,Поиск,41.54360041367469
2719,15064,2020-06-11,561.0818203581562,0,Контекстная реклама,746.1609053911345
1985,14330,2020-04-27,595.8280242006347,1,Контекстная реклама,687.0923588589211
2915,15260,2020-06-22,562.0661969589175,0,Контекстная реклама,744.4874651698402
1668,14013,2020-04-09,568.056990995567,1,Email рассылка,215.9715045022165
1041,13386,2020-03-02,581.3231503247869,1,Email рассылка,209.33842483760654
490,12835,2020-01-29,581.6318979889718,0,ТВ,2091.840510055141
3665,16010,2020-08-06,580.6252636527968,0,Поиск,41.93747363472032
1729,14074,2020-04-13,611.6535078389486,1,Контекстная реклама,660.1890366737873
1392,13737,2020-03-23,601.1007899912099,1,Контекстная реклама,678.128657014943
2479,14824,2020-05-27,590.7118423515865,1,Контекстная реклама,695.7898680023029
3401,15746,2020-07-22,548.86376342111,0,Email рассылка,225.568118289445
3348,15693,2020-07-19,591.7713525698965,0,Email рассылка,204.11432371505174
968,13313,2020-02-27,579.5159926945294,1,ТВ,2102.420036527353
1430,13775,2020-03-26,605.0573918868911,0,Поиск,39.49426081131089
3494,15839,2020-07-27,550.3039350360251,0,Контекстная реклама,764.4833104387573
3575,15920,2020-08-01,577.3631331184934,0,Контекстная реклама,718.4826736985614
558,12903,2020-02-02,606.0212141749716,1,Контекстная реклама,669.7639359025483
205,12550,2020-01-12,596.4484261814889,0,Email рассылка,201.77578690925552
3715,16060,2020-08-09,583.7150498481634,1,Email рассылка,208.1424750759183
1561,13906,2020-04-03,611.0800531253008,1,ТВ,1944.5997343734962
3633,15978,2020-08-04,545.0794670049769,0,Поиск,45.49205329950231
3028,15373,2020-06-29,558.640711912029,1,Контекстная реклама,750.3107897495506
687,13032,2020-02-10,606.0962156597199,0,Контекстная реклама,669.6364333784762
136,12481,2020-01-09,602.0983357696982,0,Контекстная реклама,676.432829191513
35,12380,2020-01-03,602.1866002355137,0,Email рассылка,198.9066998822432
1496,13841,2020-03-29,607.1389657136685,0,Email рассылка,196.43051714316576
374,12719,2020-01-22,624.614190190805,0,ТВ,1876.9290490459755
2076,14421,2020-05-03,577.2054033131437,0,Поиск,42.279459668685625
3030,15375,2020-06-29,572.2840143678593,0,Контекстная реклама,727.1171755746393
1601,13946,2020-04-05,602.2698956470601,0,Контекстная реклама,676.1411773999978
1955,14300,2020-04-26,608.2800347939751,1,Контекстная реклама,665.9239408502422
2158,14503,2020-05-08,585.4012364679206,1,Email рассылка,207.2993817660397
2554,14899,2020-06-01,594.6823002195808,0,Email рассылка,202.6588498902096
27,12372,2020-01-02,592.7086117468007,0,ТВ,2036.4569412659969
2654,14999,2020-06-06,559.7682082913134,1,Поиск,44.02317917086866
3231,15576,2020-07-12,585.409829766968,1,Контекстная реклама,704.8032893961545
2460,14805,2020-05-26,562.5317476354019,0,Контекстная реклама,743.6960290198169
818,13163,2020-02-18,606.512271472031,1,Контекстная реклама,668.9291384975473
1415,13760,2020-03-25,606.9428598882472,1,Email рассылка,196.5285700558764
622,12967,2020-02-06,609.4818738390843,1,Email рассылка,195.25906308045788
3444,15789,2020-07-24,561.7132144478519,0,ТВ,2191.43392776074
3207,15552,2020-07-11,570.0618959961243,1,Поиск,42.99381040038757
525,12870,2020-01-31,588.9799324785483,1,Контекстная реклама,698.7341147864677
958,13303,2020-02-26,583.0869064951942,1,Контекстная реклама,708.7522589581698
1440,13785,2020-03-26,600.1916598784584,0,Контекстная реклама,679.6741782066207
1579,13924,2020-04-04,614.1911694044995,0,Email рассылка,192.90441529775023
1910,14255,2020-04-23,562.4376919477784,0,Email рассылка,218.78115402611078
3769,16114,2020-08-13,552.1411031469236,0,ТВ,2239.2944842653824
849,13194,2020-02-20,585.7653254920283,0,Поиск,41.423467450797176
2238,14583,2020-05-13,585.3285801130503,0,Контекстная реклама,704.9414138078146
1457,13802,2020-03-27,567.4762543052148,0,Контекстная реклама,735.2903676811349
3034,15379,2020-06-29,584.4784750561076,1,Контекстная реклама,706.386592404617
3663,16008,2020-08-06,552.4702511884167,1,Email рассылка,223.76487440579166
986,13331,2020-02-28,580.0216619689852,1,Email рассылка,209.9891690155074
1973,14318,2020-04-27,564.2124479499896,0,ТВ,2178.937760250052
3376,15721,2020-07-21,567.5532255130181,0,Поиск,43.24467744869819
250,12595,2020-01-15,596.1307049915614,0,Контекстная реклама,686.5778015143457
2913,15258,2020-06-22,570.7752799849543,1,Контекстная реклама,729.6820240255776
901,13246,2020-02-23,588.5827826388974,1,Контекстная реклама,699.4092695138745
3020,15365,2020-06-28,564.5822281310053,0,Email рассылка,217.70888593449735
2332,14677,2020-05-19,585.1302788498172,0,Email рассылка,207.43486057509142
50,12395,2020-01-04,621.6101573952938,0,ТВ,1891.949213023531
3203,15548,2020-07-10,550.6308078316549,0,Поиск,44.936919216834504
3452,15797,2020-07-25,572.5855042939927,1,Контекстная реклама,726.6046427002125
1516,13861,2020-03-31,593.387656075415,1,Контекстная реклама,691.2409846717945
1878,14223,2020-04-21,596.7237828987729,1,Контекстная реклама,685.5695690720861
1570,13915,2020-04-03,584.0845615476926,1,Email рассылка,207.95771922615367
